,LotFrontage,MasVnrArea,GarageYrBlt,Alley,MasVnrType,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Electrical,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PoolQC,Fence,MiscFeature
725,60.0,0.0,1989.0,Grvl,None,TA,TA,No,ALQ,BLQ,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,Shed
726,70.04995836802665,260.0,1988.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
727,64.0,82.0,2007.0,Grvl,Stone,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
728,85.0,95.0,1968.0,Grvl,BrkFace,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
729,52.0,0.0,1962.0,Grvl,None,TA,TA,No,BLQ,Unf,FuseA,Gd,Detchd,Unf,TA,TA,missing,missing,missing
730,39.0,0.0,1995.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
731,73.0,442.0,2003.0,Grvl,BrkFace,Ex,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
732,75.0,202.0,1998.0,Grvl,BrkFace,Gd,TA,Av,ALQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
733,80.0,0.0,1961.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,GdWo,Shed
734,70.04995836802665,0.0,1968.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
735,60.0,0.0,1914.0,Grvl,None,Gd,TA,Mn,Rec,Unf,SBrkr,TA,Detchd,Unf,TA,TA,missing,missing,missing
736,60.0,0.0,1949.0,Grvl,None,TA,TA,No,Unf,Unf,FuseF,Gd,Detchd,Unf,TA,TA,missing,missing,missing
737,72.0,0.0,2005.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
738,60.0,0.0,1980.0,Grvl,None,Gd,Gd,Gd,GLQ,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
739,65.0,0.0,2004.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
740,60.0,0.0,1910.0,Grvl,None,Fa,Fa,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,Gd,missing,GdPrv,missing
741,65.0,0.0,1962.0,Grvl,None,TA,TA,Mn,GLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,GdPrv,missing
742,65.0,108.0,2000.0,Grvl,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,GdPrv,missing
743,70.0,0.0,1997.0,Grvl,None,Gd,TA,Av,ALQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
744,41.0,0.0,1993.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
745,70.04995836802665,289.0,1994.0,Grvl,BrkFace,TA,Gd,No,GLQ,ALQ,SBrkr,TA,BuiltIn,Fin,TA,TA,missing,missing,missing
746,70.04995836802665,0.0,2000.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,TA,BuiltIn,Fin,TA,TA,missing,missing,missing
747,65.0,0.0,1950.0,Pave,None,TA,Fa,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
748,59.0,338.0,1996.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
749,50.0,0.0,1945.0,Grvl,None,TA,TA,No,Unf,Unf,FuseF,Gd,Detchd,Unf,TA,TA,missing,missing,missing
750,55.0,0.0,1980.0,Grvl,None,TA,Fa,No,Unf,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
751,70.04995836802665,0.0,2003.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
752,79.0,0.0,1997.0,Grvl,None,Gd,TA,Gd,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
753,80.0,178.0,2005.0,Grvl,BrkFace,Gd,TA,Mn,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
754,61.0,0.0,1969.0,Grvl,None,TA,TA,No,GLQ,LwQ,SBrkr,Gd,Detchd,RFn,TA,TA,missing,missing,missing
755,34.0,894.0,1999.0,Pave,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
756,68.0,0.0,2007.0,Grvl,None,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
757,70.04995836802665,328.0,1978.0,Grvl,BrkCmn,TA,TA,Mn,Rec,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,GdPrv,missing
758,24.0,360.0,1999.0,Pave,BrkFace,Gd,TA,No,ALQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
759,65.0,513.0,1995.0,Grvl,BrkFace,Gd,TA,Av,LwQ,ALQ,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
760,70.0,0.0,2008.0,Grvl,None,TA,TA,No,Rec,Unf,SBrkr,Gd,Detchd,Unf,Ex,Ex,missing,missing,Shed
761,60.0,0.0,1965.0,Grvl,None,TA,TA,Mn,LwQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
762,72.0,0.0,2009.0,Grvl,None,Gd,TA,Mn,GLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
763,82.0,673.0,1999.0,Grvl,BrkFace,Gd,TA,Mn,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
764,30.0,0.0,1995.0,Grvl,None,Gd,Gd,Av,LwQ,GLQ,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
765,75.0,284.0,2008.0,Grvl,Stone,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
766,80.0,42.0,1988.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,TA,Attchd,Unf,TA,TA,missing,MnPrv,Shed
767,75.0,0.0,1989.0,Grvl,None,Gd,TA,Mn,ALQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,Shed
768,70.0,0.0,2004.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
769,47.0,603.0,2003.0,Grvl,BrkFace,Gd,TA,Gd,ALQ,Unf,SBrkr,Gd,BuiltIn,Fin,TA,TA,missing,missing,missing
770,70.04995836802665,0.0,1983.0,Grvl,None,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
771,67.0,0.0,1951.0,Grvl,None,Fa,Fa,No,LwQ,Unf,FuseF,Gd,Detchd,Unf,TA,TA,missing,missing,missing
772,94.0,0.0,1976.0,Grvl,None,TA,TA,Av,ALQ,BLQ,SBrkr,TA,Detchd,Unf,TA,TA,missing,MnPrv,missing
773,70.0,1.0,1958.0,Grvl,None,TA,TA,No,Rec,Unf,FuseA,Gd,Attchd,RFn,TA,TA,missing,missing,missing
774,110.0,375.0,2006.0,Grvl,BrkFace,Gd,TA,Av,Unf,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
775,32.0,320.0,1998.0,Grvl,BrkFace,Ex,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
776,86.0,240.0,2005.0,Grvl,BrkFace,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
777,100.0,0.0,1974.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,Fa,Attchd,Unf,TA,TA,missing,MnPrv,missing
778,60.0,320.0,1977.0,Grvl,BrkFace,TA,TA,No,Unf,Unf,SBrkr,TA,Detchd,Unf,TA,TA,missing,missing,missing
779,78.0,90.0,1977.0,Grvl,BrkFace,Gd,TA,Gd,GLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
780,63.0,38.0,1995.0,Grvl,BrkFace,Gd,Gd,No,Unf,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
781,65.0,0.0,1992.0,Grvl,None,Gd,TA,No,ALQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
782,67.0,0.0,2001.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
783,70.04995836802665,104.0,1978.0,Grvl,BrkFace,Gd,TA,Av,GLQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
784,35.0,0.0,1980.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
785,70.04995836802665,0.0,1967.0,Grvl,None,TA,TA,No,Rec,LwQ,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
786,60.0,0.0,1961.0,Grvl,None,Fa,TA,No,LwQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,Shed
787,76.0,0.0,2004.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,Gd,BuiltIn,RFn,TA,TA,missing,missing,missing
788,50.0,0.0,1954.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,Fa,TA,missing,missing,missing
789,70.04995836802665,157.0,1966.0,Grvl,BrkFace,TA,Fa,Gd,LwQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
790,43.0,11.0,2005.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
791,70.04995836802665,0.0,1976.0,Grvl,None,Gd,TA,Av,ALQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
792,92.0,0.0,1997.0,Grvl,None,Gd,TA,Av,GLQ,Unf,SBrkr,TA,Attchd,Unf,TA,TA,missing,missing,missing
793,76.0,140.0,2007.0,Grvl,Stone,Gd,TA,Av,Unf,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
794,70.04995836802665,0.0,1994.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,Shed
795,70.0,130.0,1980.0,Grvl,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,TA,Attchd,Unf,TA,TA,missing,MnPrv,missing
796,71.0,148.0,1977.0,Grvl,BrkFace,TA,TA,No,Unf,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,MnPrv,missing
797,57.0,0.0,1953.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
798,104.0,860.0,2009.0,Grvl,Stone,Ex,TA,No,Unf,Unf,SBrkr,Gd,BuiltIn,Fin,TA,TA,missing,missing,missing
799,60.0,252.0,1939.0,Grvl,BrkFace,Gd,TA,No,ALQ,Unf,SBrkr,TA,Detchd,Unf,TA,TA,missing,MnPrv,missing
800,79.0,0.0,1997.0,Grvl,None,Gd,TA,Gd,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,Shed
801,40.0,0.0,1957.0,Grvl,None,TA,TA,No,LwQ,Unf,FuseA,Gd,Detchd,Unf,TA,TA,missing,missing,missing
802,63.0,0.0,2005.0,Grvl,None,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
803,107.0,424.0,2009.0,Grvl,Stone,Ex,TA,Gd,Unf,Unf,SBrkr,Gd,BuiltIn,RFn,TA,TA,missing,missing,missing
804,75.0,0.0,1954.0,Grvl,None,TA,TA,No,LwQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,GdWo,missing
805,91.0,256.0,2008.0,Grvl,Stone,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
806,75.0,0.0,1967.0,Grvl,None,TA,TA,Av,ALQ,Rec,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
807,144.0,0.0,1923.0,Grvl,None,TA,TA,Gd,GLQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
808,85.0,1047.0,1966.0,Grvl,BrkFace,TA,TA,Av,ALQ,BLQ,SBrkr,Gd,Attchd,RFn,TA,TA,missing,GdWo,missing
809,90.0,0.0,1910.0,Grvl,None,TA,TA,No,Unf,Unf,FuseA,Gd,Detchd,Unf,Fa,Po,missing,MnPrv,missing
810,78.0,99.0,1974.0,Grvl,BrkFace,TA,TA,No,ALQ,LwQ,SBrkr,Fa,Attchd,RFn,TA,TA,Fa,GdPrv,missing
811,70.04995836802665,169.0,2004.0,Grvl,BrkFace,Gd,TA,Gd,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
812,66.0,0.0,1952.0,Grvl,None,TA,TA,Av,Unf,Unf,FuseA,Gd,Basment,Unf,TA,TA,missing,missing,Shed
813,75.0,243.0,1958.0,Grvl,BrkFace,TA,TA,No,Rec,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,Shed
814,45.0,0.0,1955.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
815,48.0,442.0,1998.0,Grvl,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
816,70.04995836802665,0.0,1954.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
817,70.04995836802665,148.0,2002.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
818,80.0,80.0,1971.0,Grvl,BrkFace,TA,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,MnPrv,missing
819,44.0,128.0,2010.0,Grvl,Stone,Gd,TA,Mn,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
820,72.0,0.0,2003.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
821,60.0,0.0,1974.0,Pave,None,Fa,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
822,70.04995836802665,0.0,2003.0,Grvl,None,Gd,TA,Gd,Unf,Unf,SBrkr,Gd,BuiltIn,Fin,TA,TA,missing,missing,missing
823,60.0,0.0,1940.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,GdWo,missing
824,81.0,0.0,2006.0,Grvl,None,Gd,Gd,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
825,114.0,816.0,2007.0,Grvl,BrkFace,Ex,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
826,50.0,0.0,1980.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
827,65.0,0.0,2001.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
828,70.04995836802665,0.0,1967.0,Grvl,None,TA,Gd,Gd,LwQ,ALQ,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
829,24.0,0.0,2005.0,Pave,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Detchd,RFn,TA,TA,missing,missing,missing
830,80.0,387.0,1957.0,Grvl,BrkFace,TA,TA,No,Rec,Unf,FuseA,Gd,Attchd,RFn,TA,TA,missing,missing,missing
831,30.0,0.0,2005.0,Pave,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Detchd,RFn,TA,TA,missing,missing,missing
832,44.0,223.0,2003.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
833,100.0,180.0,1964.0,Grvl,BrkFace,TA,TA,No,Rec,BLQ,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
834,75.0,136.0,1961.0,Grvl,BrkFace,TA,TA,No,Rec,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,GdWo,missing
835,60.0,0.0,1996.0,Grvl,None,Gd,TA,No,BLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
836,90.0,0.0,1948.0,Pave,None,TA,TA,No,Rec,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,GdWo,missing
837,21.0,158.0,1973.0,Grvl,BrkFace,TA,TA,No,BLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
838,75.0,0.0,1999.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
839,70.0,0.0,1946.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
840,70.04995836802665,0.0,1934.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
841,60.0,0.0,1983.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Po,Detchd,Unf,Gd,TA,missing,missing,missing
842,82.0,183.0,1966.0,Grvl,BrkFace,TA,TA,Gd,Rec,ALQ,SBrkr,Gd,Attchd,RFn,Gd,Gd,missing,GdPrv,missing
843,80.0,0.0,1980.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
844,100.0,0.0,1949.0,Grvl,None,TA,TA,Mn,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
845,70.04995836802665,0.0,1975.0,Grvl,None,Gd,TA,Gd,ALQ,Unf,SBrkr,TA,Basment,Fin,TA,TA,missing,missing,missing
846,75.0,137.0,1993.0,Grvl,BrkFace,Gd,TA,No,ALQ,Unf,SBrkr,TA,Attchd,Unf,TA,TA,missing,missing,missing
847,36.0,0.0,1972.0,Grvl,None,TA,TA,Av,BLQ,Unf,SBrkr,Fa,Attchd,Unf,TA,TA,missing,missing,missing
848,75.0,0.0,1908.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,Fa,TA,missing,missing,missing
849,80.0,360.0,1976.0,Grvl,BrkFace,TA,TA,No,Unf,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
850,36.0,170.0,2003.0,Grvl,BrkFace,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
851,70.04995836802665,40.0,2003.0,Grvl,BrkFace,Gd,TA,Gd,Unf,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
852,53.0,0.0,1941.0,Grvl,None,TA,TA,No,Rec,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,MnPrv,missing
853,70.04995836802665,115.0,1964.0,Grvl,BrkFace,TA,TA,Gd,Rec,Unf,SBrkr,Fa,Attchd,RFn,TA,TA,missing,MnPrv,missing
854,102.0,0.0,1955.0,Grvl,None,TA,TA,Mn,ALQ,Rec,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
855,70.04995836802665,0.0,1962.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
856,70.04995836802665,0.0,1981.0,Grvl,None,Gd,Gd,Gd,GLQ,LwQ,SBrkr,Gd,Detchd,Unf,TA,Fa,missing,MnPrv,missing
857,65.0,0.0,1994.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
858,80.0,189.0,1976.0,Grvl,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,MnPrv,missing
859,70.04995836802665,220.0,1968.0,Grvl,BrkFace,TA,TA,Mn,BLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
860,55.0,0.0,1925.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,GdPrv,missing
861,75.0,0.0,1965.0,Grvl,None,TA,TA,Mn,BLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
862,81.0,0.0,1986.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,GdPrv,missing
863,70.0,0.0,1959.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,GdPrv,missing
864,72.0,0.0,2008.0,Grvl,None,Ex,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
865,70.04995836802665,76.0,1973.0,Grvl,BrkFace,TA,TA,No,BLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,MnPrv,missing
866,67.0,274.0,2007.0,Grvl,Stone,Gd,TA,Av,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
867,85.0,0.0,1961.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,Shed
868,70.04995836802665,0.0,1979.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,TA,Attchd,Unf,TA,TA,missing,missing,missing
869,80.0,246.0,1993.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,GdPrv,missing
870,60.0,0.0,1962.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
871,70.0,116.0,1998.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
872,74.0,0.0,1953.0,Grvl,None,TA,TA,Av,Unf,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,GdWo,missing
873,60.0,0.0,1949.0,Grvl,None,TA,TA,No,Rec,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,Othr
874,52.0,0.0,1941.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
875,75.0,0.0,2007.0,Grvl,None,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,BuiltIn,Fin,TA,TA,missing,missing,missing
876,94.0,0.0,1963.0,Grvl,None,TA,TA,Gd,ALQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
877,74.0,216.0,2004.0,Grvl,Stone,Ex,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
878,88.0,0.0,1987.0,Grvl,None,TA,TA,Av,ALQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,MnPrv,Shed
879,70.04995836802665,90.0,1978.0,Grvl,BrkFace,TA,TA,No,ALQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,GdWo,missing
880,60.0,0.0,2005.0,Grvl,None,Ex,Gd,No,ALQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
881,44.0,117.0,1990.0,Grvl,BrkFace,Gd,TA,Mn,LwQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
882,70.04995836802665,0.0,1993.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,TA,BuiltIn,RFn,TA,TA,missing,MnPrv,missing
883,60.0,0.0,1997.0,Grvl,None,TA,Fa,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,Gd,missing,missing,missing
884,65.0,60.0,1967.0,Grvl,BrkFace,TA,TA,No,BLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,GdWo,missing
885,50.0,60.0,1999.0,Grvl,BrkFace,Ex,TA,Av,GLQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
886,70.0,122.0,2005.0,Grvl,BrkFace,TA,TA,No,LwQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
887,59.0,0.0,1955.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
888,95.0,0.0,1970.0,Grvl,None,TA,Gd,Gd,ALQ,Rec,SBrkr,TA,Attchd,Unf,TA,TA,missing,missing,missing
889,128.0,90.0,1953.0,Grvl,BrkFace,TA,TA,No,BLQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
890,60.0,0.0,2003.0,Grvl,None,TA,TA,Mn,Unf,Unf,SBrkr,Po,Detchd,Unf,TA,TA,missing,MnPrv,Shed
891,70.0,92.0,1978.0,Grvl,BrkFace,TA,TA,No,LwQ,Rec,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
892,70.0,0.0,1963.0,Grvl,None,TA,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,MnPrv,missing
893,70.04995836802665,0.0,1954.0,Grvl,None,Gd,TA,Mn,BLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,GdPrv,missing
894,64.0,0.0,1979.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
895,71.0,415.0,1963.0,Grvl,BrkFace,TA,TA,No,BLQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
896,50.0,0.0,1936.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
897,64.0,0.0,1979.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
898,100.0,760.0,2009.0,Grvl,Stone,Ex,TA,Gd,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
899,65.0,0.0,1961.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,TA,Attchd,Unf,TA,TA,missing,missing,missing
900,70.04995836802665,0.0,1979.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
901,64.0,0.0,1968.0,Grvl,None,TA,TA,Mn,BLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
902,63.0,0.0,2003.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
903,50.0,27.0,2006.0,Grvl,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
904,70.04995836802665,75.0,1967.0,Grvl,BrkFace,TA,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,MnPrv,missing
905,80.0,110.0,1954.0,Grvl,Stone,TA,TA,No,Rec,LwQ,SBrkr,Gd,Attchd,RFn,TA,TA,missing,MnPrv,missing
